username,message_content,mentions,channel_name,time_stamp
k3nn.eth,Yes absolutely go for it,0xMarcus,biz-dev,"01/29/2022, 18:14:01"
k3nn.eth,I am open however to begin working on getting something outlined on the community analytics front. We have the skills just need to do the planning,,biz-dev,"01/29/2022, 18:15:11"
k3nn.eth,saulthorin#7696 has done some of this work so he might have some scripts. A database isn’t something I think we absolutely need right now but something we should be keeping in mind for sure. We would most likely request a DAO to provide CSV files or give us the keys to their channels so we can scrape the server.,"0xMarcus, saulthorin",biz-dev,"01/29/2022, 18:23:43"
k3nn.eth,All of this can be done via python and/or r scripts. So the outline would more so have to be what kind of analysis we want to provide. Plenty of people skilled in doing the actually work here,,biz-dev,"01/29/2022, 18:24:40"
k3nn.eth,"Yes there a multiple ways to measure engagement however. ItamarGo#1996 has done some of this work on looking at it from the token front, which is publicly available by querying blockchain data. The data we would need DAOs to provide is the communication data from discord + any other sources [e.g. community forums] to look at those networks and even leveraging NLP to extract some psychometric properties of that communication.","0xMarcus, ItamarGo",biz-dev,"01/29/2022, 19:18:52"
k3nn.eth,We’ve also discussed a validated DAO health survey as a research project to help us define engagement as a construct relative to DAOs,,biz-dev,"01/29/2022, 19:19:46"
k3nn.eth,Great read on how blockchain enables new kinds of infrastructure dubbed hyper-structures. Really cool idea and some things to be learned from this when thinking about building in this space: https://jacob.energy/hyperstructures.html,,🚀future-of-work,"01/29/2022, 22:48:36"
k3nn.eth,Gm,,🌞gm,"01/30/2022, 15:35:44"
k3nn.eth,Our notion is probably the best place for that right now and it is listed in <#936757058605297694> . Would love to have u check it out and tell us what u think is missing,hellofahmid,biz-dev,"01/30/2022, 15:39:18"
k3nn.eth,Complex adaptive systems theory for DAOs is something I’d like to explore as well. Lots of opportunity to expend theory from systems science to DAOs,saulthorin,🔬open-science,"01/30/2022, 15:58:27"
k3nn.eth,"Thanks for sharing this. Calvin Pava has some interesting work that could be built on as well. I teach some of his stuff on sociotechnical systems which builds on some of the original tavistock work of Eric Trist when it was first discovered (at least in the literature) that organizational performance was contingent on both organization and technology. It ultimately gets at the social subsystem being a moderator for technology's effect on output. Think it could be great to link all the way back to Tavistock. Leadership style is also very relevant to this as the work group organization (which they deem most efficient) is essentially a proponent of servant leadership. https://journals.sagepub.com/doi/10.1177/001872675100400101
https://en.wikipedia.org/wiki/Sociotechnical_system

Then there is this paper that talks about IT as group support systems which is also something I'd want to build on from a theoretical perspective. I find it so fascinating how they talk about technology in 1998 here, right before all this stuff started to really come to fruition. They talk about things like voting systems for decision making which sounded great on paper but never really worked out in a practical setting until now: https://journals.sagepub.com/doi/10.1177/0021886398343006",saulthorin,🔬open-science,"01/30/2022, 16:41:50"
k3nn.eth,Exciting stuff!,,🔬open-science,"01/30/2022, 16:46:52"
k3nn.eth,More research on journals that align with our mission would be a great way for someone new to help out! 👀,,🔬open-science,"01/30/2022, 17:02:52"
k3nn.eth,Add to resource database in <#936757058605297694>,,🔬open-science,"01/30/2022, 17:03:32"
k3nn.eth,I think we should add a channel that includes tasks like what I just mentioned in <#931593734221615144> so that people can have something they can do to contribute. We just also may need a disclaimer on how that work will [or will not be] compensated. Thoughts?,,talentdao,"01/30/2022, 17:05:19"
k3nn.eth,Could you elaborate on this?,10xMiché,🔬open-science,"01/30/2022, 17:06:24"
k3nn.eth,Gm,,🌞gm,"01/31/2022, 15:14:01"
k3nn.eth,"Good point mushambo#4718 let’s get some help on engagement for these tweets to spread the word! 

https://twitter.com/saulthorin/status/1488146886431227906?s=21

https://twitter.com/k3nnethfrancis/status/1488188728661053443?s=21",mushambo,🎯general,"01/31/2022, 21:18:46"
k3nn.eth,Great article. One of the few that touches on the OB (org behavior) aspects of DAOs: https://www.coindesk.com/layer2/2022/01/31/were-freaking-daoing-it-the-people-who-think-daos-are-the-future-of-work/,,🚀future-of-work,"01/31/2022, 23:21:16"
k3nn.eth,Maybe update product to add “like the journal of decentralized work.”,,talentdao,"02/01/2022, 02:46:03"
k3nn.eth,Gm,,🌞gm,"02/01/2022, 14:20:30"
k3nn.eth,"I drafted up a quick proposal for this. However, after reviewing the ocean protocol guidelines for grant proposals, this doesn't seem like it would be a fit. That said, I think open sourcing something like this would be something the DAO ecosystem would want, so I'm sure there are other grants out there we could apply for. If anyone wants to take on doing some research on grants for this, that would be a great way to contribute: https://docs.google.com/document/d/1UeNO677DybzOlGddvIdpLSiTPU_pryN82ZM6pd_JpRY/edit#",,❤network-health,"02/01/2022, 15:17:38"
k3nn.eth,CC:<@&914693120946479125>,,❤network-health,"02/01/2022, 15:22:23"
k3nn.eth,They do funding but idk if VC funding is the route we want to take: https://airtable.com/shrFujNXdLnzjY6RQ,Nemo-phd,📈grants-squad,"02/01/2022, 15:23:45"
k3nn.eth,Working on something right now and will share with the team for feedback before going live with it. Not sure what you mean by the last question,Nemo-phd,🏄random,"02/01/2022, 15:48:48"
k3nn.eth,Could be worth applying to see what happens. Requires we drop a pitch deck and have very deeply thought through revenue model,,📈grants-squad,"02/01/2022, 15:49:24"
k3nn.eth,"Will be out of pocket most of today but here is a sample task board built in google sheets (we can replicate in notion or any other tool if we want when finalized). I also included a role sheet here to help think about the different areas we need coordination in. Lastly, I included a contributor readme as an acknowledgement for people who complete these tasks to understand how we currently view contributions. Ofc this all came out of my head, so feel free to change/edit however you see fit: https://docs.google.com/spreadsheets/d/1ib-O--w84Hvh8f84qKPHFxCpj3KnnH16r1U1hJlXqUQ/edit?usp=sharing",,talentdao,"02/01/2022, 15:59:53"
k3nn.eth,Oh I see. I think clarity does have some task management features now and I’m sure others a building in the space but it’s gotta be tough to build a web3 product in this category bc it’s hard to build a profit model around this kind of platform unless you heavily rely on web2 models,Nemo-phd,🏄random,"02/01/2022, 17:20:09"
k3nn.eth,"I guess I shouldn’t say that. I’m sure there’s ways to do it, but it brings me back to the idea of what is optimal for building a product vs what is optimal for transparency & decentralization",,🏄random,"02/01/2022, 17:22:58"
k3nn.eth,Well the projects one is kind of just a list of our ongoing projects not much clarity on what needs to be done. We could definitely combine these tho and embed the tasks within each project. I could probably create a separate task board in notion that pulls those tasks out so both pages are linked tg,,talentdao,"02/01/2022, 18:01:02"
k3nn.eth,Also the roles page I listed out is more high level. I think we have both guild leads and project leads and those people are the POCs for guild and project coordination,,talentdao,"02/01/2022, 18:02:09"
k3nn.eth,The main point of a task board is to streamline the path to contributions,,talentdao,"02/01/2022, 18:08:39"
k3nn.eth,Yeah 100%. We need to start recruiting some devs ahaha,,🏄random,"02/01/2022, 19:10:53"
k3nn.eth,Hell yeah! Really excited to dig into  it. Once it’s live I can coordinate a few lab sessions for us to dive in,,talentdao,"02/01/2022, 19:12:11"
k3nn.eth,I see. I didn’t envision it like that but this would be a way to fit into their requirements for sure. Having a massive database of survey responses would be a huge win for anyone in DAOs and researchers alike so that sounds fantastic. Ill get the proposal updated!,saulthorin,❤network-health,"02/01/2022, 19:14:00"
k3nn.eth,A research area for us to explore: governance psychology and UX https://twitter.com/ddwchen/status/1488570576939597827?s=21,,📑all-things-dao,"02/01/2022, 21:23:07"
k3nn.eth,<@!579128660070760469> just updated the proposal per your input,saulthorin,❤network-health,"02/02/2022, 02:02:02"
k3nn.eth,gm!,,🌞gm,"02/02/2022, 02:04:46"
k3nn.eth,<@!543858285808320512> yes,sherifoz,talentdao,"02/02/2022, 02:48:50"
k3nn.eth,so I just created this in notion: https://talentdao.notion.site/3aa46b59579c4d2dbf76d8bb57297378?v=4079d7d3654a46f0812725f472a0f616,,talentdao,"02/02/2022, 02:48:57"
k3nn.eth,Each task is linked to a project,,talentdao,"02/02/2022, 02:49:04"
k3nn.eth,"I'd like to do a little cleaning up of the project repo, adding descriptions and such",,talentdao,"02/02/2022, 02:49:16"
k3nn.eth,but this is essentially how we can link these things together,,talentdao,"02/02/2022, 02:49:29"
k3nn.eth,Are you referring to the project page or the task page here,sherifoz,talentdao,"02/02/2022, 02:58:29"
k3nn.eth,So I followed the author on twitter and 🙂,saulthorin,📑all-things-dao,"02/02/2022, 14:23:57"
k3nn.eth,Frickin love this space. Let’s set something up saulthorin#7696,saulthorin,📑all-things-dao,"02/02/2022, 14:24:33"
k3nn.eth,Yeah I just noticed that bit about Aragon in his bio. Sweet! Yeah I think this could be a great partnership,,📑all-things-dao,"02/02/2022, 14:48:28"
k3nn.eth,smh lol yeah do it. I told him we're totally open and would love to find some time in the next couple weeks,saulthorin,📑all-things-dao,"02/02/2022, 14:54:01"
k3nn.eth,cool checking it out,,talentdao,"02/02/2022, 14:54:56"
k3nn.eth,I figured as much. Would be surprised to find another DAO building an IO journal haha. Thats great maybe we can partner on research to justify certain services,,talentdao,"02/02/2022, 14:56:55"
k3nn.eth,This white paper is great,,talentdao,"02/02/2022, 15:12:00"
k3nn.eth,particularly loving the intro about crypto adoption compared to the internet. Had this conversation with someone the other day,,talentdao,"02/02/2022, 15:12:23"
k3nn.eth,"""The community will prioritise and fund collaborative research and development initiatives. Funding Partners benefit from early access to research findings and dedicated workshops with our experts and researchers to apply their insights and advance their DAO operations and product strategy. At a later date, the findings are published as a public good, increasing market receptivity for enabling tools and advancing the collective cause of DAO adoption.
Additionally, we'll host discussions and workshops between Funding Partners to facilitate further collaboration opportunities such as co-marketing, knowledge sharing, and investing.""",,talentdao,"02/02/2022, 15:25:10"
